Document ID,Terms
270,"['mafé', 'il', 'qui', 'ou', 'monde', 'jaloux', 'commencer', 'show', 'bouge', 'prends', 'oui', 'ba', 'coupable', 'oh', 'peine', 'lépoque', 'revenu', 'elle', 'dire', 'poussetoi', 'peau', 'saboter', 'merde', 'blablabla', 'voter', 'peu', 'pouce', 'part', 'two', 'jsais', 'est', 'benzema', 'ldébut', 'forum', 'ca', 'fouille', 'gar', 'africaine', 'quand', 'si', 'folie', 'demande', 'démodé', 'lcôté', 'marrant', 'miss', 'en', 'sont', 'ouste', 'dassaut', 'dêtre', 'jamais', 'b', 'one', 'demandé', 'ta', 'crew', 'marmonne', 'frousse', 'welcome', 'finirai', 'mais', 'éternel', 'jen', 'arrivé', 'trousses', 'roof', 'fais', 'mop', 'vos', 'mot', 'loin', 'rap', 'monsieur', 'disleur', 'couscous', 'jai', 'que', 'veulent', 'booska', 'gros', 'mon', 'dérange', 'aux', 'quça', 'v', 'voulez', 'vie', 'tu', 'yeux', 'base', 'à', 'làbas', 'de', 'faire', 'quils', 'emmerde', 'regardela', 'jsuis', 'dawa', 'sexion', 'sest', 'booba', 'askip', 'zerma', 'communauté', 'surcoté', 'toi', 'brousse', 'loubard', 'gentleman', 'cest', 'tout', 'broussard', 'touche', 'par', 'michael', 'commencé', 'je', 'rond', 'depuis', 'se', 'seul', 'bad', 'ne', '2pac', 'pa', 'fin', 'coup', 'dit', 'chèque', 'va', 'superhéros', 'lor', 'sur', 'manières', 'suis', 'son', 'fire', 'verras', 'who', 'moussa', 'me', 'moi', 'faut', 'font', 'tire', 'racine', 'le', 'toutbab', 'souches', 'oublier', 'devrait', 'peux', 'complètement', 'pour', 'attendent', 'nous', 'tête', 'la', 'fally', 'pourront', 'douce', 'pures', 'sa', 'renvoyer', 'baise', 'fait', 'jvais', 'dans', 'insatisfait', 'mécoutent', 'tous', 'proche', 'tv', 'fm', 'lady', 'vous', 'ailleurs', 'gen', 'allez', 'du', 'un', 'akhi', 'die', 'mettre', 'non', 'sûr', 'vont', 'éclabousser', 'ipupa', 'papa', 'odeur', 'jattends', 'nai', 'te', 'viens', 'commissaire', 'trop', 'ouais', 'pawpawpaw', 'ça', 'et', 'rafler', 'mesrine', 'comme', 'wati', 'black', 'nvais', 'dites', 'parce', 'bienvenue', 'où', 'tappelles', 'loupe', 'validés', 'au']"
271,"['one', 'get', 'dont', 'rag', 'hold', 'crowd', 'boom', 'cant', 'known', 'help', 'wild', 'jook', 'well', 'grab', 'go', 'since', 'mash', 'want', 'call', 'ba', 'road', 'yuh', 'spoil', 'yes', 'yea', 'day', 'powder', 'open', 'stop', 'fabulous', 'stay', 'fact', 'skinny', 'know', 'drink', 'jumping', 'gyal', 'cause', 'name', 'jam', 'tired', 'bad', 'oil', 'im', 'still', 'young', 'hand', 'moving', 'every', 'chill', 'behaving', 'place', 'paint', 'cyah', 'tell', 'hope', 'nobody', 'really', 'mad', 'file', 'woah', 'music', 'lawd', 'shame', 'unruly', 'lawdd', 'soca', 'child', 'talk', 'ah', 'promoter']"
272,"['sutra', 'bottle', 'wont', 'wilding', 'like', 'candle', 'huh', 'strip', 'help', 'special', 'bout', 'show', 'go', 'lem', 'girl', 'future', 'leave', 'yeah', 'bag', 'loose', 'truth', 'low', 'put', 'im', 'cancer', 'end', 'remember', 'flight', 'chris', 'really', 'twerk', 'siya', 'ex', 'pas', 'cake', 'youre', 'shawty', 'count', 'gemini', 'get', 'want', 'along', 'na', 'suit', 'relay', 'real', 'finna', 'freak', 'man', 'know', 'tank', 'spent', 'mike', 'say', 'walked', 'as', 'door', 'nick', 'taking', 'tonight', 'meet', 'got', 'look', 'ever', 'already', 'around', 'thing', 'see', 'model', 'phone', 'vibe', 'respond', 'ill', 'yall', 'imma', 'come', 'making', 'cause', 'back', 'sign', 'take', 'wan', 'waste', 'figure', 'shit', 'nothing', 'staring', 'brown', 'time', 'em', 'dance', 'walk', 'alone', 'sitting', 'bring', 'right', 'dont', 'babe', 'let', 'today', 'jones', 'bday', 'everyday', 'feel', 'since', 'floor', 'aint', 'tryna', 'uh', 'ballers', 'sage', 'karma', 'vine', 'give', 'blow', 'cannon', 'seduce', 'gon', 'air', 'happy', 'baby', 'plan', 'tip', 'talking', 'check', 'bitch', 'here', 'ny', 'feat', 'ya', 'celebrate', 'birthday', 'whats', 'shot']"
273,"['babe', 'dont', 'let', 'like', 'cigarette', 'cope', 'cant', 'shouldnt', 'better', 'bond', 'attention', 'tea', 'mmmmmm', 'he', 'lot', 'worst', 'feel', 'ahhaa', 'sad', 'go', 'want', 'picked', 'good', 'leave', 'date', 'bad4me', 'part', 'thats', 'drink', 'know', 'close', 'cause', 'give', 'bad', 'im', 'mean', 'hate', 'etta', 'youd', 'think', 'root', 'without', 'dear', 'mmhmm', 'attachment', 'sugar', 'habit', 'youre', 'ive', 'bet', 'sweet', 'suffering', 'hmmmm', 'love', 'alone']"
274,"['e', 'já', 'hugo', 'da', 'ta', 'beijar', 'hora', 'tem', 'copo', 'faz', 'não', 'juízo', 'chão', 'vai', 'você', 'contatinhos', 'na', 'vez', 'é', 'cê', 'agora', 'bebedeira', 'amanhece', 'que', 'sai', 'victor', 'ele', 'bebe', 'boca', 'coloca', 'aproveita', 'o', 'snap', 'mão', 'ao', 'curto', 'se', 'reativar', 'seu', 'diego', 'cai', 'maiara', 'vivo', 'pode', 'te', 'igual', 'tchauzin', 'morrer', 'então', 'viver', 'vida', 'baladeira', 'problema', 'beber', 'feat', 'sua', 'de', 'pro', 'solteira', 'vivendo', 'vestidinho', 'trouxa', 'queria', 'um', 'maraisa']"
275,"['worry', 'doesnt', 'beautiful', 'dont', 'let', 'like', 'mind', 'make', 'cant', 'anywhere', 'thing', 'carey', 'feel', 'ride', 'pretend', 'tight', 'lord', 'yeah', 'good', 'thrill', 'til', 'oh', 'aint', 'always', 'bike', 'yes', 'ohoh', 'fair', 'stop', 'bright', 'ill', 'know', 'cause', 'blow', 'undressable', 'darling', 'mean', 'as', 'ooh', 'smile', 'back', 'take', 'light', 'wind', 'jean', 'control', 'skin', 'baby', 'hair', 'run', 'middle', 'mariah', 'fucking', 'killing', 'hop', 'youre', 'kiss', 'care', 'dance', 'night', 'red', 'ah', 'moonlight']"
276,"['worry', 'doesnt', 'beautiful', 'dont', 'let', 'like', 'mind', 'make', 'cant', 'killin', 'thing', 'anywhere', 'carey', 'feel', 'ride', 'pretend', 'tight', 'lord', 'yeah', 'good', 'thrill', 'til', 'oh', 'aint', 'always', 'bike', 'yes', 'ohoh', 'fair', 'stop', 'bright', 'ill', 'know', 'cause', 'blow', 'undressable', 'darling', 'mean', 'as', 'smile', 'back', 'take', 'light', 'wind', 'jean', 'control', 'skin', 'baby', 'hair', 'run', 'middle', 'mariah', 'fucking', 'miguel', 'hop', 'youre', 'kiss', 'care', 'dance', 'night', 'red', 'ah', 'moonlight']"
277,"['way', 'beautiful', 'let', 'mind', 'ever', 'told', 'died', 'see', 'contract', 'mixing', 'soul', 'he', 'gift', 'eat', 'trust', 'want', 'night', 'evidence', 'devil', 'drank', 'sweetest', 'oh', 'yes', 'felt', 'honey', 'dmd', 'ill', 'delight', 'find', 'opened', 'hell', 'hashtag', 'jesus', 'thankful', 'cherry', 'cheek', 'met', 'internet', 'heart', 'lay', 'mascara', 'gave', 'loved', 'back', 'everything', 'valkyrie', 'running', 'cum', 'gently', 'fucked', 'blessed', 'greatest', 'thrust', 'never', 'seed', 'sin', 'kissed', 'fucking', 'liquid', 'face', 'ive', 'shaped', 'miss', 'sweat', 'last', 'beyond', 'bed', 'love', 'said']"
278,"['wont', 'seen', 'skull', 'like', 'mind', 'later', 'hard', 'barretts', 'drug', 'feeling', 'throwing', 'girl', 'yeah', 'shooter', 'bride', 'pick', 'boy', 'cooler', 'im', 'pop', 'rumor', 'race', 'matter', 'fuck', 'syko', 'blade', 'scatter', 'grapple', 'workout', 'face', 'xzibit', 'youre', 'knife', 'love', 'school', 'make', 'tongue', 'cover', 'teeth', 'want', 'na', 'stay', 'say', 'contrived', 'lick', 'everything', 'never', 'leaf', 'clip', 'car', 'chain', 'talk', 'got', 'sniper', 'see', 'bubblegum', 'ride', 'push', 'beat', 'attached', 'gummy', 'world', 'fiber', 'popping', 'mistake', '12', 'ill', 'yall', 'cause', 'blunts', 'ig', 'wan', 'thought', 'fire', 'blood', 'problematic', 'tire', 'pussy', 'across', 'gun', 'right', 'fight', 'let', 'gunshot', 'today', 'suicide', 'feel', 'desire', 'staggered', 'worm', 'need', 'uh', 'og', 'pimp', 'chill', 'edge', 'hire', 'brooklynbloodpop', 'baby', 'bitch', 'tape', 'stuck', 'swerve', 'side', 'smg', 'kiss', 'mp5', 'hit', 'whats', 'thug']"
279,"['qui', 'toujours', 'clair', 'thème', 'dès', 'ba', 'sans', 'cette', 'sen', 'est', 'dici', 'connaître', 'vipère', 'refais', 'quand', 'tourne', 'reviennent', 'crois', 'choses', 'face', 'surface', 'même', 'en', 'jamais', 'vois', 'ta', 'matteins', 'dis', 'voix', 'tennuies', 'fais', 'men', 'mot', 'loin', 'que', 'lhypocrisie', 'changer', 'déjà', 'plane', 'modèle', 'vie', 'résonne', 'tu', 'schémas', 'langue', 'de', 'lâches', 'rien', 'faire', 'siffler', 'personne', 'edition', 'toi', 'plus', 'cest', 'répands', 'tout', 'murmures', 'touche', 'linfini', 'jentends', 'je', 'ne', 'seul', 'tal', 'quoi', 'pa', 'dit', 'sur', 'suis', 'moi', 'font', 'vers', 'rumeur', 'le', 'parles', 'pour', 'la', 'cash', 'sais', 'jaime', 'dans', 'ton', 'gen', 'du', 'ceux', 'compromis', 'summer', 'ce', 'et', 'cela', 'comme']"
280,"['qui', 'toujours', 'clair', 'thème', 'dès', 'ba', 'sans', 'cette', 'sen', 'est', 'dici', 'connaître', 'vipère', 'refais', 'quand', 'tourne', 'reviennent', 'crois', 'choses', 'face', 'surface', 'même', 'en', 'jamais', 'vois', 'ta', 'matteins', 'dis', 'voix', 'tennuies', 'fais', 'men', 'mot', 'loin', 'que', 'lhypocrisie', 'changer', 'déjà', 'plane', 'modèle', 'vie', 'résonne', 'tu', 'schémas', 'langue', 'de', 'lâches', 'rien', 'faire', 'siffler', 'personne', 'toi', 'plus', 'cest', 'répands', 'tout', 'murmures', 'touche', 'jentends', 'je', 'ne', 'seul', 'tal', 'quoi', 'pa', 'dit', 'sur', 'suis', 'moi', 'font', 'vers', 'rumeur', 'le', 'parles', 'pour', 'la', 'cash', 'sais', 'jaime', 'dans', 'ton', 'gen', 'du', 'ceux', 'compromis', 'ce', 'et', 'cela', 'comme']"
281,"['foot', 'wont', 'dont', 'let', 'like', 'mind', 'cant', 'better', 'see', 'show', 'eat', 'feel', 'go', 'na', 'scared', 'predator', 'leave', 'dancing', 'yes', 'coldblooded', 'forever', 'rich', 'dinner', 'die', 'ill', 'instinct', 'imma', 'come', 'unreplied', 'cause', 'going', 'truth', 'follow', 'put', 'im', 'sinner', 'cold', 'burn', 'stylez', 'bass', 'killer', 'motherfucker', 'together', 'keep', 'inside', 'wan', 'gon', 'sun', 'ground', 'hide', 'message', 'hunt', 'play', 'run', 'bitch', 'blooded', 'tonight', 'twice', 'fucking', 'harder', 'imperialjovana', 'blood', 'youre', 'heat', 'pussy', 'k', 'love', 'level', 'devil', 'got']"
282,"['forget', 'dont', 'might', 'like', 'make', 'brother', 'ever', 'around', 'phone', 'tea', 'rain', 'go', 'love', 'want', 'girl', 'na', 'drop', 'yeah', 'pouring', 'aint', 'ice', 'monies', 'need', 'cooler', 'making', 'come', 'excite', 'he3b', '5g', 'sit', 'put', 'im', 'gon', 'honest', 'zone', 'really', 'couple', 'nike', 'connected', 'way', 'said']"
283,"['かけるわ', 'どれでも全部', 'bar', '問題山積み', '絶対無理無理', '何処でも行けるわ', 'カラフルに世界を染めよう', '甘いのが欲しい', '大胆不敵に', 'feel', 'hoo', 'jar', '隣には王子', 'yeah', '魔法をかけるわ', 'good', 'oh', 'キラキラな世界に飛べそう', '甘酸っぱい', '今すぐに欲しい', '君と探そう', 'rush', 'カラフルに世界を染めよう世界を染めよう', '誰か足りない', 'tttype', 'velvet', '君と二人だけの秘密だから', 'chocolate', '溶けちゃいそうな', 'hush', 'cookie', '秘薬のレシピ', 'tttttake', 'give', 'かなり疲れ気味', 'put', 'hand', 'マシュマロみたいに', 'ooh', 'ワガママ放題', 'pop', '止まらない', '心が欲しがるわ', '溶けちゃいそうなチョコバー', '可愛いは正義', '夢のような', '夢のようなtrip', '気分はふわふわ', '結構ぎりぎり', '誰かそんな甘い恋がしたい', '扉をサーチ', 'ドキドキが加速してくの', '一口頬張れば', 'candy', '目が回る', 'sugar', 'そんな事ばかり', 'トキメキが弾けちゃうでしょう', '最近いらいら', 'お望み通り', '君の心', 'red']"
284,"['tú', 'pique', 'fue', 'con', 'nuevo', 'los', 'oro', 'hay', 'guacano', 'haber', 'novia', 'este', 'mi', 'llego', 'buen', 'si', 'el', 'parido', 'en', 'tuyas', 'jeba', 'dj', 'putas', 'robe', 'una', 'porque', 'que', 'guacanos', 'final', 'haciéndolo', 'alante', 'coso', 'esto', 'tu', 'de', 'coges', 'cobre', 'por', 'carro', 'e', 'yo', 'hija', 'aunque', 'tensión', 'pues', 'para', 'madre', 'puta', 'eres', 'cuadre', 'lugar', 'flow', 'se', 'sobra', 'llegó', 'pa', 'nave', 'también', 'igual', 'deputamadre', 'doy', 'prenda', 'buena', 'prendas', 'rica', 'son', 'bobolón', 'correa', 'pone', 'perra', 'le', 'follo', 'tra', 'hijo', 'la', 'como', 'normal', 'no', 'elilluminari', 'discoteca', 'ay', 'estás', 'un', 'limón', 'vinagre', 'ando', 'enrolar', 'chico', 'abre', 'vivo', 'ni', 'te', 'brr', 'dan', 'huf', 'siempre', 'beber', 'hasta', 'disco', 'super', 'atrás', 'lo']"
285,"['deusvult', 'sefa']"
286,"['בשביל', 'מה', 'ברק', 'אדיר', 'בתור', 'גורדי', 'גבוהה', 'תבורי', 'אהה', 'תה', 'פושר', 'המדליק', 'לי', 'מישתבח', 'כאן', 'דחפור', 'משלמת', 'עם', 'יפה', 'לה', 'ron', 'על', 'חשבונית', 'אחורה', 'משוויץ', 'דודו', 'במתנה', 'חונה', 'אני', 'יאללה', 'עומד', 'ישראלי', 'לשבור', 'בא', 'מסריח', 'איך', 'יש', 'אסטרונאוט', 'אצבוט', 'אושר', 'nesher', 'גם', 'למעלה', 'ball', 'שלה', 'בנאל', 'פה', 'מוזיקה', 'עסלי', 'כל', 'או', 'ואיזה', 'kosher', 'תצעק', 'גל', 'שואל', 'x12', 'מאמא', 'תזכיר', 'התמונה', 'טוב', 'בואנה', 'שכתב', 'שתוק', 'סטטבוי', 'וזה', 'בתמונה', 'ארנונה', 'זלקדיש', 'סלפי', 'דובי', 'רותחת', 'מדונה', 'מפשיר', 'אם', 'מכשיר', 'בטוסיק', 'אז', 'לטוסיק', 'מוציא', 'גנים', 'ידיים', 'דשמיא', 'הביט', 'ישמנמנה', 'אותה', 'מילר', 'השתג', 'סורי', 'לא', 'כאילו', 'בוערת', 'חלל', 'בסעיתא', 'איהה', 'הוא', 'למי', 'sky', 'דוביגל', 'רק', 'סופר', 'הנסיך', 'כזאת', 'פותחת', 'עושה', 'שלך', 'שצריך', 'דמאק', 'וגם', 'מרדונה', 'היא', 'שם', 'אתה', 'אש', 'התחת', 'fire', 'כי', 'את', 'dubigal', 'אמר', 'ולמה', 'עוקץ', 'מקולקל', 'הדבורה', 'מאיפה', 'תחת', 'הגיל', 'תבורייסילסול', 'סטאר', 'נראה', 'תבור', 'הממלכה', 'racking', 'וכל', 'אומר', 'גוף', 'זה', 'קבלתי', 'אבל', 'מאיה', 'שהיא', 'תתיק', 'הטכנאי', 'אה', 'ישבנבנה', 'מכור', 'אין', 'שאני', 'המניאק', 'יוצא', 'בישבן', 'קילר', 'כולי', 'הולכת', 'תשיר', 'חזק', 'בודי', 'ביפ', 'והוא', 'בום', 'וחברה', 'מי', 'כושר', 'קרא', 'שהוא', 'סקיי', 'איתי']"
287,"['salga', 'tú', 'mañana', 'nieve', 'con', 'instante', 'los', 'sanz', 'cuando', 'noche', 'diga', 'este', 'mi', 'más', 'si', 'el', 'abracé', 'corazón', 'podré', 'en', 'ante', 'mundo', 'herir', 'lo', 'alguien', 'veamo', 'fuerza', 'al', 'pase', 'llevarán', 'elmundofuera', 'sol', 'donde', 'ponle', 'todo', 'habitación', 'del', 'una', 'estés', 'que', 'pero', 'amor', 'hacíamos', 'abrazos', 'esto', 'alejandro', 'así', 'de', 'abrazar', 'siento', 'besemos', 'querremos', 'solo', 'por', 'yo', 'esparzo', 'puede', 'volveremos', 'aún', 'para', 'espere', 'éramos', 'pasos', 'se', 'fin', 'parezca', 'entonces', 'ser', 'guárdame', 'besos', 'caso', 'nadie', 'quiere', 'tengas', 'la', 'como', 'improvisación', 'pueda', 'no', 'nunca', 'un', 'sé', 'abrazaré', 'te', 'debes', 'hasta', 'fuera', 'ya', 'acercarán', 'espera', 'seguro', 'esté']"
288,"['untitled_0034', 'properly', 'speak', 'word', 'cant', 'around', 'cover', 'see', 'feel', 'teeth', 'sky', 'pouring', 'oh', 'eye', 'johnnascus', 'cognisant', 'uh', 'ff0000', 'come', 'tear', 'melt', 'shout', 'body', 'reptile', 'brain', 'scream', 'ground', 'skin', 'blood', 'dance', 'red']"
289,"['wont', 'shotgun', 'seen', 'like', 'mind', 'job', 'later', 'walking', 'thots', 'feeling', 'girl', 'yeah', 'ohoh', 'work', 'perfect', 'boy', 'forgot', 'put', 'im', 'thang', 'case', 'hot', 'sooner', 'lie', 'fuck', 'front', 'another', 'playing', 'telling', 'there', 'fucking', 'ii', 'intermission', 'spot', 'life', 'one', 'songz', 'get', 'make', 'want', 'na', 'pull', 'know', 'name', 'say', 'nigga', 'saying', 'richer', 'slaying', 'play', 'never', 'fwyb', 'could', 'listen', 'got', 'look', 'see', 'ride', 'business', 'second', 'sure', 'come', 'cause', 'bad', 'hate', 'ooh', 'trey', 'hoe', 'wan', 'nuh', 'nothing', 'comfortable', 'pussy', 'unless', 'dont', 'let', 'pretty', 'feel', 'hook', 'cud', 'aint', 'tryna', 'uh', 'need', 'wait', 'lady', 'minute', 'seat', 'give', 'something', 'boo', 'body', 'probably', 'pay', 'gon', 'clearly', 'baby', 'bitch', 'side', 'ya', 'mad', 'ive', 'watching']"
290,"['너도', '때가', '하는데', '보면', '하는', '말해줄', '나', 'yeah', '수', '난', 'oh', '괜히', '어깨가', '왜', '너는', '같아', '졸업식', '있어', '훔쳐가', '없고', '커', '숫기', '커져', '예쁘게', 'love', '보는', '타고', '것', '지금도', '아무', '건지', 'knock', '오는', '만나면', '땜에', '어디서', '아직도', 'know', '두근거린다고', '말도', '아님', '하겠어', '거야', '채로', '그렇게', '키도', '얼어붙어', '버린', 'bol4', '날', '못되게', '어쩜', '날로', 'meet', '굴었었다고', 'timeline에', '너의', '어릴', '따뜻할', '그런', '나의', '눈이', '놀릴', '소식이', '떨리는', '맘에', '들어', '기억나', '내', '이제', 'day', '빼빼', '작고', '시간이', '돌아가', 'first', '근데', '두드려보지만', '나름', '짓궂게', '뭐', '솔직해', '말마다', '흰', '훌쩍', '맘이었는데', '내리면', '그', 'night', 'dont', '나타나는', '사실', '좋아했다고', '너가', '이제는', '걸어오고', '설레게', '해', '너를', '못', '놀려주는', '다', '줄래', '그리운', '멋진', '몸이', 'winter', '걸까', '좋아했던', '조용했었지', '말랐지', '때', '없이', '모를', '넌', '널', '게', '시간을', '네가', '웃어준다고']"
291,"['mind', 'hard', 'nah', 'started', 'go', 'demon', 'yeah', 'five', 'oh', 'always', 'gone', 'illuminate', 'blind', 'going', 'prepared', 'low', 'alive', 'im', 'infntlp', 'decline', 'motherfucker', 'swine', 'hot', 'fuck', 'kinda', 'done', 'refined', 'much', 'self', 'harder', 'saddle', 'get', 'ta', 'bar', 'rei', 'smell', 'moon', 'glow', 'grinding', 'filled', 'fasho', 'eye', 'thats', 'know', 'tear', 'visualize', 'nigga', 'running', 'realize', 'inside', 'koolaid', 'think', 'taking', 'control', 'lost', 'war', 'didnt', 'cuz', 'tell', 'start', 'flashdrive', 'within', 'kinfolk', 'high', 'bet', 'understand', 'got', 'trying', 'look', 'ever', 'sloppy', 'god', 'around', 'biscuit', 'people', 'mine', 'call', 'chattel', 'damn', 'trap', 'credit', 'ill', 'yall', 'moment', 'scrap', 'space', 'combined', 'still', 'fear', 'scky', 'bxth', 'pine', 'wisdom', 'knowledge', 'staring', 'blood', 'u', 'time', 'sweat', 'devil', 'dont', 'let', 'channel', 'better', 'soul', 'feel', 'struggling', 'road', 'chicken', 'aint', 'uh', 'wait', 'battle', 'town', 'horse', 'exploding', 'riding', 'sorta', 'something', 'eating', 'smelling', 'broke', 'fry', 'ammo', 'bless', 'plan', 'survive', 'though', 'window', 'stuck', 'turning', 'shadow', 'ridin', 'ive', 'turned', 'ahhh', 'ah', 'watching']"
292,"['están', 'caros', 'guarra', 'niños', 'con', 'debe', 'fía', 'cheese', 'libertad', 'lloro', 'queso', 'esquina', 'hacían', 'los', 'yonkis', 'posturas', 'dolia', 'hay', 'cuando', 'bonico', 'ron', 'presos', 'do', 'mama', 'porro', 'mienten', 'saludo', 'mi', 'filas', 'más', 'el', 'escriba', 'grasa', 'pininfarina', 'piso', 'en', 'chivato', 'bium', 'billetes', 'freemolly', 'llames', 'get', 'muertos', 'bate', 'coca', 'tratando', 'día', 'al', 'bebo', 'pago', 'estaban', 'policía', 'na', 'una', 'mujeres', 'porque', 'que', 'pero', 'namás', 'pena', 'alegre', 'diseños', 'soy', 'clepticu', 'convertirte', 'fumo', 'coso', 'peligrosa', 'vale', 'formando', 'follando', 'curva', 'intro', 'hooke', 'de', 'cada', 'gettin', 'ryanaires', 'steve', 'cosas', 'creo', 'nacen', 'estamos', 'béisbol', 'por', 'got', 'e', 'rin', 'yo', 'ahora', 'aquí', 'guillaos', 'bitchina', 'dolía', 'sniatch', 'estaba', 'quiero', 'ambulancia', 'sistema', 'vez', 'yung', 'puta', 'ven', 'viniendo', 'ese', 'rich', 'parece', 'basura', 'sangre', 'juran', 'se', 'paper', 'diosa', 'hacer', 'pa', 'detrá', 'panza', 'shit', 'enciendo', 'son', 'ser', 'quieres', 'lean', 'hustler', 'dinero', 'g', 'haciendo', 'mía', 'rio', 'costura', 'le', 'follo', 'nadie', 'quiere', 'muy', 'la', 'como', 'beso', 'punto', 'estao', 'contento', 'traen', 'no', 'flush', 'alegría', 'esos', 'aint', 'culo', 'cuenta', 'tos', 'un', 'sé', 'ver', 'haze', 'beef', 'loco', 'debo', 'ansia', 'mamá', 'puedo', 'papa', 'hermanito', 'dejao', 'te', 'gon', 'ni', 'comía', 'triste', 'baby', 'traphouse', 'siempre', 'bitch', 'pue', 'crux', 'famosa', 'ya', 'kiss', 'suelo', 'lo', 'calle', 'farina']"
293,"['voy', 'tú', 'ciego', 'classy', 'like', 'twothree', 'clothing', 'hacienda', 'getting', 'kidd', 'televisión', 'diablo', 'con', 'valgo', 'girl', 'saber', 'hacerse', 'rari', 'invierto', 'los', 'boy', 'heavy', 'hay', 'vuelto', 'free', 'radio', 'puesto', 'guess', 'confiaron', 'luz', 'im', 'money', 'keo', 'probándome', 'mi', 'blanco', 'más', 'si', 'el', 'fuck', 'tengo', 'dot', 'built', 'jardinero', 'fucking', 'mainstream', 'cogemo', 'en', 'mujer', 'ellos', 'love', '40', 'sonando', 'shoota', 'llames', 'sabemos', 'get', 'mundo', 'sigo', 'declaro', 'conjunto', 'al', 'envidioso', 'aprenda', 'está', 'mierda', 'negocio', 'na', 'shoe', 'todo', 'pack', 'pararme', 'eso', 'una', 'que', 'season', 'pero', 'freetag', 'thats', 'know', 'say', 'warning', 'dog', 'shout', 'build', 'soy', 'sex', 'moving', 'keep', 'tanta', 'pim', 'deja', 'mala', 'esa', 'así', 'de', 'vive', 'spend', 'killing', 'gasto', 'underground', 'quien', 'noise', 'ayy', 'por', 'talk', 'repetir', 'enryk', 'e', 'yo', 'ahora', 'brother', 'look', 'around', 'neck', 'quiero', 'beat', 'call', 'para', 'vez', 'agente', 'trap', 'popping', 'negro', 'ready', 'visto', 'eres', 'par', 'fendi', 'pongo', 'apaga', 'jumping', 'making', 'busy', 'cause', 'quemo', 'tax', 'hacer', 'pa', 'prr', 'hierba', 'hoe', 'presumir', 'sound', 'zorra', 'shit', 'trabajo', 'dinero', 'míos', 'sabe', 'jump', 'viste', 'sólo', 'prefiero', 'nadie', 'dicen', 'mí', 'quiere', 'muy', 'flexing', 'feo', 'papi', 'crowd', 'la', 'como', 'cash', 'lazy', 'revés', 'ahí', 'trapping', 'fed', 'morir', 'saco', 'limpio', 'hater', 'un', 'keoland', 'sé', 'gente', 'hella', 'an', 'minute', 'estoy', 'enamorao', 'ver', 'ayer', 'vuelvo', 'gang', 'pay', 'tonto', 'gon', 'cheque', 'ni', 'hablar', 'pff', 'otra', 'amigo', 'cantante', 'bitch', 'hasta', 'turning', 'fardo', 'xans', 'dónde', 'facturo', 'ey', 'lo']"
